,Open,High,Low,Close,Volume,Dividends,Stock Splits,rolling_mean_5,rolling_std_5,rolling_mean_10,rolling_std_10,rolling_mean_20,rolling_std_20
2016-09-08,24.617137297545746,24.621727135381228,24.155780667653477,24.220048904418945,212008000,0.0,0.0,24.60749626159668,0.25454849999806467,24.547588348388672,0.20641685574612934,24.760476875305176,0.27700049043851915
2016-09-09,24.018067858652525,24.265961182592154,23.671476364135742,23.671476364135742,186228000,0.0,0.0,24.44223518371582,0.49666880596077656,24.44567737579346,0.33776004903095125,24.705389881134032,0.368705020132412
2016-09-12,23.561294951693792,24.265953180979132,23.5337506743903,24.201684951782227,181171200,0.0,0.0,24.33711051940918,0.4764612743181583,24.411247634887694,0.3438917463475709,24.673944187164306,0.38396745934242904
2016-09-13,24.676816944973126,24.97061561429576,24.614842748400825,24.777809143066406,248704800,0.0,0.0,24.348587799072266,0.4885411340803614,24.437184524536132,0.3621699508493365,24.656385231018067,0.36983251283263363
2016-09-14,24.956840724799267,25.943820376781805,24.927000652568726,25.654611587524414,443554800,0.0,0.0,24.505126190185546,0.7523281112625965,24.569623756408692,0.5244880303745268,24.68381404876709,0.4216489933022658
2016-09-15,26.134330105368175,26.56355256114846,26.04940323142445,26.526826858520508,359934400,0.0,0.0,24.96648178100586,1.1408056337040895,24.78698902130127,0.8018801683015155,24.756689929962157,0.5857896782124421
2016-09-16,26.4235354487319,26.65535984951091,26.175642241759093,26.377628326416016,319547600,0.0,0.0,25.507712173461915,1.006900420830351,24.974973678588867,0.9357241094071441,24.823712730407713,0.6874350187353603
2016-09-19,26.439610581477087,26.666845215037196,25.994320990446937,26.070066452026367,188092000,0.0,0.0,25.881388473510743,0.7013841983238973,25.10924949645996,0.9909482864155068,24.872143936157226,0.7401324001711038
2016-09-20,25.948409259285395,26.194006687318172,25.824462648243934,26.067764282226562,138057200,0.0,0.0,26.139379501342773,0.3360844112403873,25.243983650207518,1.0232756762789048,24.930214977264406,0.7870336351426288
2016-09-21,26.13203900148152,26.164173121459644,25.808402007079504,26.063180923461914,144012800,0.0,0.0,26.221093368530273,0.21750370023563392,25.36310977935791,1.0442743455701886,24.984154987335206,0.8268998643531336
2016-09-22,26.246802662622994,26.38222651838284,26.166467367432283,26.30877685546875,124296000,0.0,0.0,26.177483367919923,0.1532462925152486,25.57198257446289,0.9981093120394418,25.059785461425783,0.8764878690155035
2016-09-23,26.262867634038905,26.34779451144863,25.604116514660802,25.870370864868164,209924800,0.0,0.0,26.07603187561035,0.15551186718285792,25.791872024536133,0.7423384824580074,25.118774700164796,0.8899300570042715
2016-09-26,25.624772305841187,26.026450483737882,25.60411541154331,25.90938949584961,119477600,0.0,0.0,26.043896484375,0.17270382374410317,25.962642478942872,0.4891134555465323,25.186945056915285,0.8959432360194065
2016-09-27,25.936933209300292,25.97824874817638,25.785442316362023,25.957590103149414,98429600,0.0,0.0,26.02186164855957,0.1758961999747618,26.080620574951173,0.26036191326042085,25.258902549743652,0.8972181818667514
2016-09-28,26.09531259743273,26.31336578415655,26.035634201133718,26.15498924255371,118564400,0.0,0.0,26.04022331237793,0.18580084295796856,26.1306583404541,0.21320417821552237,25.350141048431396,0.8905657073616443
2016-09-29,25.973660730074545,26.120560044993436,25.661499248077405,25.748720169067383,143548000,0.0,0.0,25.928211975097657,0.14849931955423817,26.05284767150879,0.19364528410791218,25.41991834640503,0.8625721423637992
2016-09-30,25.812984302626862,26.021857772630344,25.661495174306065,25.948408126831055,145516400,0.0,0.0,25.943819427490233,0.14495906257769137,26.009925651550294,0.15793409709694353,25.49244966506958,0.8416879351457756
2016-10-03,25.87036876334367,25.948410002684593,25.771670630492913,25.826757431030273,86807200,0.0,0.0,25.927293014526366,0.1542765362010411,25.985594749450684,0.1661667049111265,25.54742212295532,0.824819403956356
2016-10-04,25.950704780185752,26.237617761573542,25.852006644541238,25.936933517456055,118947200,0.0,0.0,25.923161697387695,0.15353719850574296,25.97251167297363,0.16411607642518447,25.608247661590575,0.8052462900650065
2016-10-05,26.028743403302514,26.088421787757465,25.86577705640964,25.948408126831055,85812400,0.0,0.0,25.881845474243164,0.09035057460700163,25.96103439331055,0.1610553967286006,25.662072086334227,0.7892567778585009
2016-10-06,26.097604943096968,26.244504254294586,25.96677268933728,26.141216278076172,115117200,0.0,0.0,25.96034469604492,0.11335026820953015,25.94427833557129,0.12569036215101767,25.75813045501709,0.7182289278032569
2016-10-07,26.23761559324433,26.294998184779672,26.053992351037856,26.180233001708984,97433600,0.0,0.0,26.00670967102051,0.14904107149832105,25.97526454925537,0.1425144983269969,25.883568286895752,0.5286803498253971
2016-10-10,26.400585167952435,26.79767352040043,26.33172710040549,26.63700294494629,144944000,0.0,0.0,26.16875877380371,0.28391909406019283,26.04802589416504,0.25020202695695853,26.005334186553956,0.38064687864119634
2016-10-11,27.015730539910802,27.242966923341747,26.671434899634054,26.69438934326172,256164000,0.0,0.0,26.320249938964842,0.3279622266155618,26.12170581817627,0.31950121763789846,26.10116319656372,0.2844444420430045
2016-10-12,26.935391726305692,27.079996997108335,26.797673838399614,26.933095932006836,150347200,0.0,0.0,26.5171875,0.34410345521036834,26.19951648712158,0.41034272682389916,26.16508741378784,0.32021717937625327
2016-10-13,26.806850631587416,26.95604571402553,26.561253219393343,26.850461959838867,140769600,0.0,0.0,26.65903663635254,0.29272016073250007,26.30969066619873,0.4235510689190446,26.18126916885376,0.3465535316699128
2016-10-14,27.05704118090311,27.12360520276217,26.88489339197797,26.999658584594727,142608800,0.0,0.0,26.822921752929688,0.15428796444954793,26.4148157119751,0.4533305728483543,26.212370681762696,0.3902594205261504
2016-10-17,26.930797672357183,27.047856895601626,26.80455527335512,26.981294631958008,94499600,0.0,0.0,26.89178009033203,0.12452702156220559,26.530269432067872,0.43350864206121514,26.257932090759276,0.4244639094736118
2016-10-18,27.125902775426365,27.132788407246363,26.95834481270187,26.962936401367188,98214000,0.0,0.0,26.945489501953126,0.05853316471102436,26.632869720458984,0.39738767688365517,26.302690696716308,0.44979663386539426
2016-10-19,26.912441015016917,27.029502016371588,26.120561787967397,26.88260269165039,80138400,0.0,0.0,26.935390853881835,0.0651838982304129,26.726289176940917,0.32108490170142767,26.343661785125732,0.4639296460711985
2016-10-20,26.82292434480187,26.942279389673278,26.701273505458488,26.86882972717285,96503200,0.0,0.0,26.93906440734863,0.05946796180316741,26.799050521850585,0.24786309062539633,26.371664428710936,0.4783901216664553
2016-10-21,26.811445803375694,26.834400244608954,26.68979497002262,26.76324462890625,92770800,0.0,0.0,26.891781616210938,0.08690279398649228,26.85735168457031,0.12350514529992737,26.41630811691284,0.47074765280250946
2016-10-24,26.878003366346324,27.0249026487851,26.85505068181106,27.00424575805664,94154800,0.0,0.0,26.896371841430664,0.09319151622566169,26.89407596588135,0.103719312266549,26.471050930023193,0.47235314451387833
2016-10-25,27.073107958107745,27.167216255646554,26.92620865317026,27.1419677734375,192516000,0.0,0.0,26.932178115844728,0.1450988538268293,26.938833808898927,0.10454250465602494,26.530269813537597,0.4787913640924222
2016-10-26,26.237621103850174,26.55666823970095,26.008090689501234,26.53141975402832,264536800,0.0,0.0,26.861941528320312,0.2332907843624485,26.898666191101075,0.16605927027457273,26.549091339111328,0.4705910648024896
2016-10-27,26.48551360611097,26.59339317792539,26.189419170017576,26.276641845703125,138248000,0.0,0.0,26.743503952026366,0.3500319035710219,26.8412841796875,0.2581654975688127,26.575487422943116,0.4369368680734389
2016-10-28,26.136633287291733,26.444203253437294,26.040229166232955,26.102203369140625,151446800,0.0,0.0,26.611295700073242,0.45099084467803346,26.75153865814209,0.3400098402544742,26.583177185058595,0.42654976942279604
2016-10-31,26.086131053172696,26.219259109246916,25.9828413195242,26.060882568359375,105677600,0.0,0.0,26.422623062133788,0.4427552975099154,26.659497451782226,0.3915726714724823,26.59488344192505,0.4074845494940131
2016-11-01,26.042522519795494,26.113676393106815,25.36999828617781,25.590347290039062,175303200,0.0,0.0,26.1122989654541,0.345633453288056,26.522238540649415,0.4991736726022936,26.577554130554198,0.442779390247785
2016-11-02,25.569690731769654,25.78774394388774,25.53067097822065,25.613300323486328,113326800,0.0,0.0,25.9286750793457,0.30927281146673863,26.39530830383301,0.5555540487640904,26.560798740386964,0.4731397939958758
2016-11-03,25.604070196406166,25.71480946411333,25.27415645440667,25.338754653930664,107730400,0.1425,0.0,25.74109764099121,0.3292405839901181,26.24230079650879,0.617857661931573,26.520675659179688,0.5399078431225383
2016-11-04,25.03883428082814,25.435653833140005,24.941936974380564,25.110353469848633,123348000,0.0,0.0,25.542727661132812,0.3550651583046158,26.07701168060303,0.6808858746857256,26.46718168258667,0.6221518035393675
2016-11-07,25.396432256798185,25.4956371390579,25.253392126977282,25.472566604614258,130240000,0.0,0.0,25.425064468383788,0.20706279113887788,25.923843765258788,0.6185499963360241,26.40895986557007,0.6588270581693193
2016-11-08,25.44949072988651,25.77479102833768,25.30875820135825,25.622522354125977,97016800,0.0,0.0,25.431499481201172,0.2138715481629899,25.771899223327637,0.44963367027251766,26.355366516113282,0.6777120095351707
2016-11-09,25.350288609711452,25.68250992752007,24.928092738526715,25.580997467041016,236705600,0.0,0.0,25.42503890991211,0.2073966990227959,25.676856994628906,0.36343664106566315,26.28776159286499,0.6844531210243668
2016-11-10,25.629443015686064,25.629443015686064,24.415915840244146,24.868104934692383,228538000,0.0,0.0,25.330908966064452,0.3280555636405855,25.53600330352783,0.37781772979503137,26.188643741607667,0.7399627223207976
2016-11-11,24.71353239457752,25.11727287797562,24.58202842182032,25.01576042175293,136575600,0.0,0.0,25.311990356445314,0.34618135437340786,25.42735900878906,0.3522547131569982,26.089448833465575,0.758269129714627
2016-11-14,24.84964507082813,24.87271559919741,24.01217274586066,24.388227462768555,204702000,0.0,0.0,25.09512252807617,0.5176294518798015,25.26009349822998,0.41034067224011517,25.959795475006104,0.8171527830189428
2016-11-15,24.58664441491077,24.842731403605516,24.49205469269297,24.711227416992188,129058000,0.0,0.0,24.912863540649415,0.4401403711093824,25.17218151092529,0.42561281813673635,25.847210025787355,0.8267296240690166
2016-11-16,24.61663519484596,25.43103896695081,24.593564660376547,25.375667572021484,235362000,0.0,0.0,24.871797561645508,0.3654609212427014,25.14841823577881,0.4043499964234715,25.77186326980591,0.7954782472593913
2016-11-17,25.334138813089602,25.458721806053113,25.108045120805695,25.366437911987305,110528000,0.0,0.0,24.971464157104492,0.4269762959646508,25.151186561584474,0.40588973151316604,25.69674367904663,0.7564147584511612
2016-11-18,25.313376923756156,25.502558122457543,25.29953495512426,25.391817092895508,113715600,0.0,0.0,25.04667549133301,0.46789040833482737,25.17933292388916,0.41244956613424427,25.628172302246092,0.7157115606096476
2016-11-21,25.40566199384809,25.837086464357252,25.380283876739426,25.777103424072266,117058400,0.0,0.0,25.32445068359375,0.3840122420818102,25.20978660583496,0.4463557516620273,25.566815185546876,0.640144972465521
2016-11-22,25.82785022845204,25.93628364932227,25.700961440757826,25.793245315551758,103862000,0.0,0.0,25.540854263305665,0.22329055844644147,25.22685890197754,0.46669758807642997,25.499379062652586,0.5264148076674658
2016-11-23,25.691740406133718,25.72634708934387,25.454110547016512,25.6617488861084,109705600,0.0,0.0,25.598070526123045,0.20639468086445215,25.234934043884277,0.4741451775225717,25.455895519256593,0.46952260440446153
2016-11-25,25.63867824854512,25.8094040940441,25.597150578041198,25.79094696044922,45903600,0.0,0.0,25.68297233581543,0.17168366382563113,25.32721824645996,0.48450958847265535,25.431610774993896,0.43621687053694563
2016-11-28,25.707887592636933,25.947825011279967,25.69865902728502,25.74018669128418,108776000,0.0,0.0,25.752646255493165,0.05507030341758314,25.399660873413087,0.4869181416200045,25.413509941101076,0.4138643223975131
2016-11-29,25.557921634811795,25.84630764668712,25.394118591286833,25.71480369567871,114115200,0.0,0.0,25.740186309814455,0.05520101511938091,25.5323184967041,0.3389756618325712,25.396205997467042,0.3920316816168831
2016-11-30,25.747104105577538,25.88552904632667,25.44026095080174,25.49793815612793,144649200,0.0,0.0,25.681124877929687,0.11249028232934669,25.610989570617676,0.1823429497043669,25.391585540771484,0.3901632294484085
2016-12-01,25.463341806303546,25.5948458082752,25.15419096647681,25.260316848754883,148347600,0.0,0.0,25.600838470458985,0.22084535693008725,25.599454498291017,0.20152333685140916,25.37393636703491,0.3875811442793139
2016-12-02,25.18648403712866,25.398735750831815,25.112657277572403,25.354902267456055,106112000,0.0,0.0,25.513629531860353,0.2129595441826579,25.59830093383789,0.20303274357321033,25.374743747711182,0.3875208131154197
2016-12-05,25.377968635783713,25.38488961833015,24.974228225668973,25.172637939453125,137298000,0.0,0.0,25.40011978149414,0.21326736289172724,25.57638301849365,0.23681922612305142,25.377857971191407,0.38552942425086045
2016-12-06,25.26261963126882,25.461029387451198,25.191100449448037,25.366437911987305,104782000,0.0,0.0,25.330446624755858,0.12223811898987848,25.535316467285156,0.23373150859774208,25.37255153656006,0.38488708732755295
2016-12-07,25.20725049360316,25.652518663053105,25.184179959676154,25.615604400634766,119994800,0.0,0.0,25.353979873657227,0.16602793889908188,25.517552375793457,0.21818366244227969,25.372205638885497,0.38465365296414644
2016-12-08,25.576383230177928,25.93859605396477,25.516398436381394,25.867076873779297,108273200,0.0,0.0,25.47533187866211,0.2697801557227632,25.538085174560546,0.2416599488408129,25.38650960922241,0.39791705445570563
2016-12-09,25.910909941568868,26.462303942920148,25.910909941568868,26.28927230834961,137610400,0.0,0.0,25.66220588684082,0.4371817662162787,25.587917709350585,0.33351761403345787,25.457567977905274,0.42634757944483387
2016-12-12,26.137010884392804,26.53152288299795,25.95244306461732,26.139318466186523,105497600,0.0,0.0,25.8555419921875,0.3760242601732422,25.62783088684082,0.3750603394776241,25.513745880126955,0.43890675122272227
2016-12-13,26.263897144439976,26.743772020655907,26.243134190840433,26.575355529785156,174935200,0.0,0.0,26.09732551574707,0.37154721882665986,25.713886070251466,0.48099619516084874,25.623102283477785,0.4155649591673068
2016-12-14,26.540748846950247,26.808370223190934,26.526906877883885,26.575355529785156,136127200,0.0,0.0,26.28927574157715,0.30183702509236,25.821627807617187,0.543816693608149,25.716308689117433,0.40928128677606923
2016-12-15,26.619188751731556,26.9306471339548,26.58458382941252,26.720701217651367,186098000,0.0,0.0,26.460000610351564,0.23799344119759724,25.967666244506837,0.5717050638049519,25.783560371398927,0.45797175664014167
2016-12-16,26.870658756030995,26.877579739572983,26.68147757848539,26.75530433654785,177404400,0.0,0.0,26.553207015991212,0.24555166439668322,26.107706451416014,0.5764259224617915,25.853003692626952,0.49518057089868117
2016-12-19,26.716083204876266,27.08060181836808,26.70454705931449,26.90987777709961,111117600,0.0,0.0,26.70731887817383,0.13994681971660813,26.281430435180663,0.5225713226289264,25.92890672683716,0.5354750225993228
2016-12-20,26.932947080587756,27.108286276157344,26.919105114679414,26.981395721435547,85700000,0.0,0.0,26.788526916503905,0.16052298327843348,26.44292621612549,0.45334047750985057,25.98912134170532,0.5831001241491887
2016-12-21,26.9467956804768,27.085220645102652,26.942180517560214,27.006778717041016,95132800,0.0,0.0,26.874811553955077,0.1304196377699003,26.582043647766113,0.37853371425934673,26.049798011779785,0.6233920491109469
2016-12-22,26.842979772668613,26.879894041013102,26.679176667270617,26.829137802124023,104343600,0.0,0.0,26.89649887084961,0.10490653571678817,26.678249740600585,0.2880802098387842,26.108167457580567,0.6395880183786848
2016-12-23,26.667639001656163,26.882198333740234,26.667639001656163,26.882198333740234,56998000,0.0,0.0,26.921877670288087,0.07257705643766738,26.737542343139648,0.25863902867625593,26.162730026245118,0.6574006751986311
2016-12-27,26.88219926283322,27.177508122492316,26.875278277715353,27.05292510986328,73187600,0.0,0.0,26.95048713684082,0.09220445025206876,26.828903007507325,0.17002421299587858,26.228366947174074,0.6781972084127514
2016-12-28,27.112902302224743,27.22825672307523,26.808366701586202,26.937564849853516,83623600,0.0,0.0,26.941720962524414,0.09060085322963257,26.86512393951416,0.147035751666119,26.289505004882812,0.6845488266907007
2016-12-29,26.86605074042247,27.018319459527515,26.854516351507048,26.93065071105957,60158000,0.0,0.0,26.926495361328126,0.08301355734089458,26.900653457641603,0.10660423711654761,26.361140632629393,0.6722073342275541
2016-12-30,26.912190001938654,27.039078824169433,26.630724899283894,26.720701217651367,122345200,0.0,0.0,26.904808044433594,0.12050522755944104,26.900653457641603,0.10660423711654761,26.43415985107422,0.6239191069997837
2017-01-03,26.71609099839415,26.838366432276516,26.47615353409872,26.796838760375977,115127600,0.0,0.0,26.887736129760743,0.13016811764589492,26.904806900024415,0.10097237458839153,26.506256675720216,0.5739524098409805
2017-01-04,26.727625612712725,26.8798943310228,26.704555074833102,26.766845703125,84472400,0.0,0.0,26.830520248413087,0.0984044792156482,26.890503692626954,0.10990932854313157,26.58596706390381,0.48238981803193315
2017-01-05,26.743770149805272,26.960637037575456,26.718392034846257,26.9029598236084,88774400,0.0,0.0,26.82359924316406,0.0898376450986221,26.882660102844238,0.105408791431004,26.662793159484863,0.39178987872550586
2017-01-06,26.942180626122717,27.26055998223089,26.870661442147778,27.202882766723633,127007600,0.0,0.0,26.878045654296876,0.1935569205340041,26.9022705078125,0.14270815753379318,26.742157077789308,0.3232732858040095
2017-01-09,27.21211180792804,27.553561726257907,27.20980598643994,27.452049255371094,134247600,0.0,0.0,27.02431526184082,0.2947906027140313,26.964561653137206,0.22145904432181462,26.821405696868897,0.29002553397544867
2017-01-10,27.401290585574294,27.542023131284918,27.292858899687268,27.479732513427734,97848400,0.0,0.0,27.160894012451173,0.3201548596097198,27.024315071105956,0.2716839593940654,26.880928707122802,0.29713986393323194
2017-01-11,27.394365868257143,27.668909938077686,27.36206677300398,27.627382278442383,110354400,0.0,0.0,27.333001327514648,0.2847056063988535,27.081760787963866,0.33236208209354784,26.955331897735597,0.2878267356399563
2017-01-12,27.43128380620905,27.523567702243422,27.272094129553977,27.51203155517578,108344800,0.0,0.0,27.454815673828126,0.155845742446903,27.139207458496095,0.3536351301552487,27.002165699005126,0.2987433976191895
2017-01-13,27.479732542398075,27.59739455421782,27.41051918011142,27.46358299255371,104447600,0.0,0.0,27.506955718994142,0.07100235278011938,27.19250068664551,0.35883176746017126,27.046577072143556,0.2979753020280488
2017-01-17,27.30208298595244,27.740430129253582,27.274399051959335,27.685060501098633,137759200,0.0,0.0,27.55355796813965,0.09748471923210521,27.288936614990234,0.34734927749092664,27.09479503631592,0.3197007570316954
2017-01-18,27.685062097957,27.800416523365154,27.61815632000001,27.682754516601562,94852000,0.0,0.0,27.594162368774413,0.10125592026093785,27.377528190612793,0.31977618102562305,27.141167545318602,0.33477385377774455
2017-01-19,27.546639125358606,27.70582704698302,27.539718140962194,27.634307861328125,102389200,0.0,0.0,27.595547485351563,0.10186946424950918,27.464274406433105,0.24450968913748605,27.177389049530028,0.3473849372045282
2017-01-20,27.788878773910255,27.788878773910255,27.622769889445408,27.685060501098633,130391600,0.0,0.0,27.630153274536134,0.09560258515791116,27.542484474182128,0.1529593934756498,27.212572288513183,0.36182354737813277
2017-01-23,27.68506269026628,27.871936300171537,27.631998878968965,27.703519821166992,88200800,0.0,0.0,27.67814064025879,0.025896293824295744,27.592548179626466,0.10333790404601641,27.247409343719482,0.37429339651073557
2017-01-24,27.581245247686446,27.708134066106123,27.569709100480594,27.678142547607422,92844000,0.0,0.0,27.676757049560546,0.025617455225055517,27.615157508850096,0.09344227698147417,27.289859580993653,0.3724990246747818
2017-01-25,27.78196066846024,28.169551626034522,27.749661568676462,28.11879539489746,129510400,0.0,0.0,27.763965225219728,0.19997538328323528,27.67906379699707,0.17418195670595932,27.351689434051515,0.4026780887982943
2017-01-26,28.07034465029964,28.247991446021366,28.054195101613008,28.13263702392578,105350400,0.0,0.0,27.86363105773926,0.23947969014505655,27.72958927154541,0.22375175813594475,27.40567502975464,0.43183655208527655
2017-01-27,28.178776342007385,28.22722498506414,28.054193362646295,28.13494110107422,82251600,0.0,0.0,27.953607177734376,0.2401277123930544,27.791880226135255,0.242386458856655,27.465543842315675,0.44628228702438616
2017-01-30,27.899623575491066,28.061119079589844,27.837332955386962,28.061119079589844,121510000,0.0,0.0,28.025127029418947,0.19626827955459925,27.851633834838868,0.22552809828264078,27.522067260742187,0.44655941900263924
2017-01-31,27.950379926204814,28.005749562105336,27.828104506847033,27.99652099609375,196804000,0.0,0.0,28.08880271911621,0.05964909360117497,27.88277988433838,0.2214375151453647,27.585858249664305,0.41614926382858297
2017-02-01,29.306948228255912,30.105202487935948,29.30233482521161,29.703767776489258,447940000,0.0,0.0,28.40579719543457,0.7278422121798486,28.084881210327147,0.60634134628951,27.73120470046997,0.5951957298596258
2017-02-02,29.526122497301248,29.851421094665223,29.4799796663556,29.653011322021484,134841600,0.0,0.0,28.70987205505371,0.8856686937451088,28.286751556396485,0.7569931595268853,27.875512981414794,0.6912138825022822
2017-02-03,29.602252792101375,29.805277712177485,29.56764787178739,29.77989959716797,98029200,0.0,0.0,29.038863754272462,0.9234272830853786,28.49623546600342,0.855438266746404,28.019359970092772,0.7727172019765877
2017-02-06,29.79143573060696,30.107505737124626,29.738370159032435,30.05905532836914,107383600,0.0,0.0,29.43845100402832,0.8211772245892116,28.73178901672363,0.9336383269526425,28.16216859817505,0.8714954375650711
2017-02-07,30.11673549244938,30.474334958690797,30.095972538236566,30.345138549804688,152735200,0.0,0.0,29.908174514770508,0.2902789227192163,28.99848861694336,0.9790337524787003,28.30682306289673,0.9806864325738309
2017-02-08,30.303614798977275,30.50433041133487,30.27362151608674,30.462800979614258,92016400,0.0,0.0,30.05998115539551,0.3491595380557329,29.23288917541504,1.0245583389317814,28.455976486206055,1.0709660869442377
2017-02-09,30.50450534441699,30.689873354286284,30.381699789193735,30.68292236328125,113399600,0.1425,0.0,30.26596336364746,0.35282342775285014,29.487917709350587,1.0375785928312762,28.608753490448,1.16072350726624
2017-02-10,30.69219283340432,30.80341222553875,30.59719124181414,30.6134090423584,80262000,0.0,0.0,30.432665252685545,0.24670346583065295,29.735764503479004,0.9724555820333888,28.76382236480713,1.212505451071552
2017-02-13,30.83585119596343,31.007317223596722,30.75938675940807,30.88450813293457,92141600,0.0,0.0,30.59775581359863,0.2072157972877922,30.018103408813477,0.8319355468530009,28.934868621826173,1.2597988387847008
2017-02-14,30.926216218834362,31.301583858074522,30.87523993009798,31.28536605834961,132904800,0.0,0.0,30.785801315307616,0.31778151288947837,30.346987915039062,0.5443201441755647,29.11488389968872,1.3272345016503624
2017-02-15,31.401218432168847,31.575000258332146,31.1926781194127,31.39889907836914,142492400,0.0,0.0,30.973020935058592,0.35363967532356433,30.516501045227052,0.5842371769180904,29.3006911277771,1.3754371797128824
2017-02-16,31.43597101138326,31.48926311075114,31.243652047333896,31.361825942993164,90338400,0.0,0.0,31.108801651000977,0.3446281396630434,30.68738250732422,0.5526655257181715,29.487067031860352,1.3902185601501247
2017-02-17,31.30389894734627,31.473045590236634,31.30389894734627,31.44755744934082,88792800,0.0,0.0,31.27563133239746,0.22652547308599993,30.854148292541502,0.4972351432235711,29.67519187927246,1.3881058891540752
2017-02-21,31.565731367879838,31.686221096202818,31.50780408982462,31.67463493347168,98028800,0.0,0.0,31.433656692504883,0.14715774202709261,31.015706253051757,0.47201704878994594,29.873747634887696,1.3751883180341327
2017-02-22,31.612074019045913,31.77195387994199,31.537928938045212,31.769638061523438,83347600,0.0,0.0,31.530511093139648,0.1807007870015099,31.158156204223634,0.4620044601076241,30.078322410583496,1.3351210732520395
2017-02-23,31.832196607177274,31.85536539532056,31.581950360268415,31.635242462158203,83152800,0.0,0.0,31.57777976989746,0.16814160394161512,31.275400352478027,0.41199563058006194,30.254144763946535,1.294409055323005
2017-02-24,31.491583400896328,31.66536521911621,31.345605542199582,31.66536521911621,87106400,0.0,0.0,31.63848762512207,0.11799823413362419,31.373644638061524,0.3700130072165605,30.430781173706055,1.229059137470793
2017-02-27,31.776596273668517,31.84610973362917,31.577326240768745,31.727935791015625,81029600,0.0,0.0,31.69456329345703,0.053662306362132366,31.485097312927245,0.26988345269049,30.610430908203124,1.1347939489434968
2017-02-28,31.762676161818096,31.846091559045377,31.674625593745017,31.741823196411133,93931600,0.0,0.0,31.708000946044923,0.0557944416061639,31.5708288192749,0.17864788665143905,30.79446611404419,0.9886478643807198
2017-03-01,31.950363916992753,32.4740251488691,31.88316984152361,32.39060974121094,145658400,0.0,0.0,31.832195281982422,0.31523267069550354,31.681353187561037,0.2897567981927078,31.014170551300047,0.8054042527180748
2017-03-02,32.439275326146166,32.50415359395043,32.15195475758415,32.198299407958984,104844000,0.0,0.0,31.94480667114258,0.32761323983957424,31.76129322052002,0.3125486630874112,31.138897132873534,0.7846794689067359
2017-03-03,32.156600294601745,32.39989564508798,32.11257498391547,32.388309478759766,84432400,0.0,0.0,32.08939552307129,0.3329411638773956,31.86394157409668,0.3345624735783662,31.27566204071045,0.7496594762536204
2017-03-06,32.293305057013676,32.385990843979386,32.11489154635704,32.286354064941406,87000000,0.0,0.0,32.20107917785644,0.2688738598316783,31.94782123565674,0.32353722701492593,31.40098476409912,0.6938782942267379
2017-03-07,32.221460983895724,32.43463289261402,32.158898548376335,32.32804870605469,69785200,0.0,0.0,32.31832427978516,0.08007144461254488,32.01316261291504,0.32818258012951174,31.5144344329834,0.6468193863000472
2017-03-08,32.195982958675486,32.39293713373569,32.165863175935065,32.20756912231445,74828800,0.0,0.0,32.28171615600586,0.08060162577296424,32.05695571899414,0.3212208612759944,31.607555961608888,0.6021401089203824
2017-03-09,32.14730928856556,32.158891910575036,31.75572049635527,32.13340377807617,88623600,0.0,0.0,32.2687370300293,0.10022774983237664,32.106771850585936,0.2851571380735303,31.691086101531983,0.5484613778281013
2017-03-10,32.26549363674278,32.290981780321495,32.12415093791544,32.24000549316406,78451200,0.0,0.0,32.23907623291016,0.07468521211118365,32.16423587799072,0.2407676577814339,31.768940258026124,0.50674818609655
2017-03-13,32.172794965340124,32.30718306942303,32.16584397842544,32.25389099121094,69686800,0.0,0.0,32.232583618164064,0.07086084437667167,32.21683139801026,0.1861119649484785,31.85096435546875,0.43796458221012086
2017-03-14,32.27709051286856,32.358186607099924,32.17050273099678,32.20526123046875,61236400,0.0,0.0,32.20802612304688,0.046643901247522365,32.26317520141602,0.08482830209197491,31.91700201034546,0.38035411052463414
2017-03-15,32.302576397797154,32.61306583858644,32.214525781369815,32.54587173461914,102767200,0.0,0.0,32.27568664550781,0.1580761928666747,32.27870140075684,0.11833554308494867,31.980027294158937,0.3745723993488946
2017-03-16,32.60611404753587,32.675627504296585,32.499526275755926,32.59916305541992,76928000,0.0,0.0,32.368838500976565,0.18772224396937537,32.31878776550293,0.15136113257624648,32.040040493011475,0.3727121488198819
2017-03-17,32.67098707433795,32.67098707433795,32.41378980062658,32.43696212768555,175540000,0.0,0.0,32.40822982788086,0.17409987432588353,32.323653030395505,0.15459155335960914,32.093797302246095,0.34634546862579846
2017-03-20,32.53195800251727,32.78683944067793,32.49256787763799,32.77757263183594,86168000,0.0,0.0,32.51296615600586,0.21153498714420144,32.37277488708496,0.20965822956870533,32.16029806137085,0.3434058687927079
2017-03-21,32.9281755471775,33.08805536859066,32.3767068380944,32.40219497680664,158119600,0.0,0.0,32.55235290527344,0.14901304976112156,32.38018951416016,0.20921135047177003,32.196676063537595,0.3274143107478993
2017-03-22,32.40451389743358,32.81000475796694,32.38365739469322,32.76829528808594,103440800,0.0,0.0,32.5968376159668,0.17713992752254673,32.436262130737305,0.23173534024627582,32.246608924865725,0.3349252671291166
2017-03-23,32.73122699421008,32.80537560511284,32.58061748976435,32.65244674682617,81385200,0.0,0.0,32.60749435424805,0.17890874287124853,32.488166427612306,0.21379727089712783,32.29746913909912,0.3137652420153015
